SubscriberKey,EmailAddress,Status,Country,Source,DateCreated
L2549,lead2549@example.com,Active,JP,organic,2023-10-24 06:27:00+0000
L2550,lead2550@example.com,Active,BR,ads,2023-08-10 10:53:00+0000
L2551,lead2551@example.com,Active,NG,ads,2023-07-14 18:34:00+0000
L2552,lead2552@example.com,Unsubscribed,DE,event,2023-07-01 17:15:00+0000
L2553,lead2553@example.com,Active,IN,event,2023-12-07 19:33:00+0000
L2554,lead2554@example.com,Active,SE,organic,2024-01-30 23:22:00+0000
L2555,lead2555@example.com,Active,SE,webform,2023-09-28 03:35:00+0000
L2556,lead2556@example.com,Active,SE,webform,2023-11-25 13:03:00+0000
L2557,lead2557@example.com,Unsubscribed,BR,event,2023-02-13 18:18:00+0000
L2558,lead2558@example.com,Active,DE,webform,2023-04-04 07:33:00+0000
L2559,lead2559@example.com,Active,NG,webform,2024-01-15 08:30:00+0000
L2560,lead2560@example.com,Active,SE,event,2023-09-22 16:59:00+0000
L2561,lead2561@example.com,Active,GB,referral,2023-02-23 02:44:00+0000
L2562,lead2562@example.com,Active,NG,webform,2023-11-10 11:58:00+0000
L2563,lead2563@example.com,Active,US,organic,2024-02-02 08:37:00+0000
L2564,lead2564@example.com,Active,JP,ads,2023-08-31 03:26:00+0000
L2565,lead2565@example.com,Active,NG,referral,2023-12-09 12:16:00+0000
L2566,lead2566@example.com,Unsubscribed,SE,webform,2023-02-25 01:00:00+0000
L2567,lead2567@example.com,Active,NG,ads,2023-05-05 06:01:00+0000
L2568,lead2568@example.com,Active,JP,referral,2023-02-21 00:30:00+0000
L2569,lead2569@example.com,Active,US,ads,2023-11-04 14:01:00+0000
L2570,lead2570@example.com,Active,US,referral,2023-10-16 08:36:00+0000
L2571,lead2571@example.com,Unsubscribed,SE,webform,2023-10-07 15:27:00+0000
L2572,lead2572@example.com,Unsubscribed,IN,event,2023-09-29 10:30:00+0000
L2573,lead2573@example.com,Unsubscribed,JP,ads,2023-04-04 18:03:00+0000
L2574,lead2574@example.com,Unsubscribed,DE,webform,2023-07-21 07:45:00+0000
L2575,lead2575@example.com,Active,SE,organic,2023-10-22 20:13:00+0000
L2576,lead2576@example.com,Active,JP,ads,2023-05-24 09:22:00+0000
L2577,lead2577@example.com,Active,NG,referral,2023-10-05 05:34:00+0000
L2578,lead2578@example.com,Active,JP,webform,2023-07-22 16:04:00+0000
L2579,lead2579@example.com,Active,IN,ads,2023-07-14 01:09:00+0000
L2580,lead2580@example.com,Active,BR,webform,2023-08-07 02:55:00+0000
L2581,lead2581@example.com,Active,JP,ads,2023-07-10 16:07:00+0000
L2582,lead2582@example.com,Unsubscribed,DE,webform,2023-08-26 10:16:00+0000
L2583,lead2583@example.com,Active,NG,event,2023-09-22 21:38:00+0000
L2584,lead2584@example.com,Active,DE,event,2023-08-20 00:52:00+0000
L2585,lead2585@example.com,Unsubscribed,IN,referral,2023-10-01 13:27:00+0000
L2586,lead2586@example.com,Active,BR,referral,2023-03-15 09:34:00+0000
L2587,lead2587@example.com,Active,DE,webform,2023-06-24 08:25:00+0000
L2588,lead2588@example.com,Active,IN,referral,2023-09-30 19:26:00+0000
L2589,lead2589@example.com,Active,GB,ads,2023-05-26 01:49:00+0000
L2590,lead2590@example.com,Active,BR,referral,2023-10-31 16:58:00+0000
L2591,lead2591@example.com,Active,US,organic,2023-03-31 02:25:00+0000
L2592,lead2592@example.com,Unsubscribed,JP,webform,2023-11-16 16:02:00+0000
L2593,lead2593@example.com,Unsubscribed,DE,webform,2024-01-16 00:09:00+0000
L2594,lead2594@example.com,Active,BR,ads,2023-02-01 00:35:00+0000
L2595,lead2595@example.com,Active,BR,webform,2023-11-08 15:08:00+0000
L2596,lead2596@example.com,Active,JP,organic,2023-12-10 07:02:00+0000
L2597,lead2597@example.com,Active,DE,event,2023-12-16 11:18:00+0000
L2598,lead2598@example.com,Unsubscribed,DE,referral,2023-12-07 17:21:00+0000
L2599,lead2599@example.com,Active,NG,webform,2024-01-27 02:30:00+0000
L2600,lead2600@example.com,Unsubscribed,NG,referral,2024-02-01 01:15:00+0000
L2601,lead2601@example.com,Unsubscribed,DE,referral,2023-02-22 01:13:00+0000
L2602,lead2602@example.com,Active,NG,referral,2023-01-20 20:36:00+0000
L2603,lead2603@example.com,Active,DE,ads,2023-04-10 17:43:00+0000
L2604,lead2604@example.com,Active,JP,organic,2023-06-23 18:55:00+0000
L2605,lead2605@example.com,Active,BR,ads,2023-06-03 21:20:00+0000
L2606,lead2606@example.com,Active,DE,ads,2024-01-15 00:00:00+0000
L2607,lead2607@example.com,Unsubscribed,JP,ads,2023-07-05 06:55:00+0000
L2608,lead2608@example.com,Active,JP,event,2023-06-19 12:49:00+0000
L2609,lead2609@example.com,Unsubscribed,GB,webform,2023-08-05 13:51:00+0000
L2610,lead2610@example.com,Active,NG,organic,2023-01-25 11:23:00+0000
L2611,lead2611@example.com,Active,SE,event,2023-11-17 12:35:00+0000
L2612,lead2612@example.com,Active,IN,organic,2023-06-04 18:44:00+0000
L2613,lead2613@example.com,Active,SE,ads,2023-12-02 23:11:00+0000
L2614,lead2614@example.com,Unsubscribed,BR,event,2023-11-21 03:31:00+0000
L2615,lead2615@example.com,Active,US,ads,2023-06-19 12:07:00+0000
L2616,lead2616@example.com,Unsubscribed,SE,webform,2023-06-29 11:51:00+0000
L2617,lead2617@example.com,Active,SE,organic,2023-08-28 10:39:00+0000
L2618,lead2618@example.com,Active,DE,organic,2023-03-05 15:12:00+0000
L2619,lead2619@example.com,Active,SE,organic,2024-01-20 16:34:00+0000
L2620,lead2620@example.com,Active,BR,referral,2023-12-04 04:59:00+0000
L2621,lead2621@example.com,Unsubscribed,SE,event,2023-07-01 05:40:00+0000
L2622,lead2622@example.com,Active,NG,ads,2023-08-31 03:12:00+0000
L2623,lead2623@example.com,Active,JP,organic,2023-02-13 18:02:00+0000
L2624,lead2624@example.com,Active,BR,organic,2023-02-04 19:13:00+0000
L2625,lead2625@example.com,Active,NG,ads,2023-10-04 04:00:00+0000
L2626,lead2626@example.com,Active,SE,event,2023-12-07 05:44:00+0000
L2627,lead2627@example.com,Active,SE,webform,2023-09-08 12:46:00+0000
L2628,lead2628@example.com,Unsubscribed,GB,ads,2023-04-17 21:44:00+0000
L2629,lead2629@example.com,Active,IN,ads,2023-09-27 08:23:00+0000
L2630,lead2630@example.com,Active,DE,webform,2023-01-25 18:29:00+0000
L2631,lead2631@example.com,Active,BR,webform,2023-10-07 18:25:00+0000
L2632,lead2632@example.com,Active,BR,referral,2023-12-13 12:37:00+0000
L2633,lead2633@example.com,Active,DE,organic,2023-03-10 03:38:00+0000
L2634,lead2634@example.com,Active,NG,event,2023-01-31 12:14:00+0000
L2635,lead2635@example.com,Unsubscribed,US,ads,2023-01-02 19:39:00+0000
L2636,lead2636@example.com,Active,JP,organic,2023-11-28 06:46:00+0000
L2637,lead2637@example.com,Active,US,ads,2023-11-05 10:05:00+0000
L2638,lead2638@example.com,Active,NG,event,2023-08-31 18:23:00+0000
L2639,lead2639@example.com,Unsubscribed,NG,webform,2023-12-14 12:34:00+0000
L2640,lead2640@example.com,Unsubscribed,GB,organic,2023-09-09 08:23:00+0000
L2641,lead2641@example.com,Active,BR,webform,2023-11-16 14:58:00+0000
L2642,lead2642@example.com,Active,NG,event,2023-12-04 16:43:00+0000
L2643,lead2643@example.com,Active,SE,organic,2024-01-17 00:05:00+0000
L2644,lead2644@example.com,Active,BR,organic,2023-01-03 09:11:00+0000
L2645,lead2645@example.com,Active,DE,referral,2024-01-23 15:41:00+0000
L2646,lead2646@example.com,Active,SE,organic,2024-02-01 06:01:00+0000
L2647,lead2647@example.com,Active,GB,referral,2023-02-07 07:12:00+0000
L2648,lead2648@example.com,Active,DE,event,2023-12-03 07:59:00+0000
L2649,lead2649@example.com,Unsubscribed,GB,referral,2023-01-27 09:22:00+0000
L2650,lead2650@example.com,Active,JP,webform,2023-04-06 18:48:00+0000
L2651,lead2651@example.com,Active,JP,event,2023-01-16 06:27:00+0000
L2652,lead2652@example.com,Active,US,webform,2023-09-19 06:58:00+0000
L2653,lead2653@example.com,Active,IN,organic,2023-10-12 03:01:00+0000
L2654,lead2654@example.com,Active,DE,referral,2023-01-08 13:38:00+0000
L2655,lead2655@example.com,Active,IN,webform,2023-06-08 12:24:00+0000
L2656,lead2656@example.com,Active,US,event,2023-09-16 13:20:00+0000
L2657,lead2657@example.com,Active,DE,event,2023-08-18 09:43:00+0000
L2658,lead2658@example.com,Active,NG,event,2023-08-03 10:46:00+0000
L2659,lead2659@example.com,Active,GB,webform,2023-03-08 10:21:00+0000
L2660,lead2660@example.com,Active,GB,event,2023-10-14 04:18:00+0000
L2661,lead2661@example.com,Active,DE,organic,2023-08-20 21:51:00+0000
L2662,lead2662@example.com,Active,SE,webform,2023-09-12 03:39:00+0000
L2663,lead2663@example.com,Active,SE,event,2023-12-08 16:37:00+0000
L2664,lead2664@example.com,Active,BR,event,2023-08-14 21:32:00+0000
L2665,lead2665@example.com,Active,IN,webform,2023-07-23 12:25:00+0000
L2666,lead2666@example.com,Unsubscribed,DE,referral,2023-12-09 10:26:00+0000
L2667,lead2667@example.com,Unsubscribed,BR,organic,2023-03-06 08:59:00+0000
L2668,lead2668@example.com,Unsubscribed,US,referral,2023-01-21 13:10:00+0000
L2669,lead2669@example.com,Active,JP,organic,2023-02-28 08:13:00+0000
L2670,lead2670@example.com,Active,BR,event,2023-10-07 04:44:00+0000
L2671,lead2671@example.com,Active,SE,ads,2023-10-30 14:09:00+0000
L2672,lead2672@example.com,Active,US,webform,2023-07-12 15:57:00+0000
L2673,lead2673@example.com,Active,SE,event,2023-01-22 12:36:00+0000
L2674,lead2674@example.com,Active,DE,organic,2023-10-22 13:40:00+0000
L2675,lead2675@example.com,Unsubscribed,SE,referral,2023-05-09 23:14:00+0000
L2676,lead2676@example.com,Active,JP,webform,2023-12-15 19:50:00+0000
L2677,lead2677@example.com,Active,IN,ads,2023-01-03 18:29:00+0000
L2678,lead2678@example.com,Active,GB,referral,2023-03-10 09:21:00+0000
L2679,lead2679@example.com,Active,SE,ads,2023-12-11 12:03:00+0000
L2680,lead2680@example.com,Active,IN,event,2023-06-16 03:54:00+0000
L2681,lead2681@example.com,Active,US,ads,2024-01-15 13:11:00+0000
L2682,lead2682@example.com,Active,GB,event,2023-02-03 07:08:00+0000
L2683,lead2683@example.com,Active,IN,webform,2024-01-09 09:00:00+0000
L2684,lead2684@example.com,Active,DE,webform,2023-03-16 22:16:00+0000
L2685,lead2685@example.com,Active,JP,organic,2023-10-09 16:52:00+0000
L2686,lead2686@example.com,Unsubscribed,GB,webform,2023-03-18 01:44:00+0000
L2687,lead2687@example.com,Active,JP,webform,2023-07-27 20:57:00+0000
L2688,lead2688@example.com,Active,JP,referral,2023-03-16 18:09:00+0000
L2689,lead2689@example.com,Unsubscribed,SE,event,2024-01-07 19:21:00+0000
L2690,lead2690@example.com,Active,BR,webform,2023-09-23 00:27:00+0000
L2691,lead2691@example.com,Active,GB,ads,2023-04-01 01:38:00+0000
L2692,lead2692@example.com,Active,JP,referral,2023-11-24 15:27:00+0000
L2693,lead2693@example.com,Unsubscribed,NG,event,2024-01-08 10:05:00+0000
L2694,lead2694@example.com,Active,BR,organic,2023-08-25 16:52:00+0000
L2695,lead2695@example.com,Active,US,referral,2023-12-11 10:56:00+0000
L2696,lead2696@example.com,Unsubscribed,JP,organic,2023-11-23 13:47:00+0000
L2697,lead2697@example.com,Active,DE,organic,2023-01-12 04:07:00+0000
L2698,lead2698@example.com,Active,IN,ads,2023-08-28 23:10:00+0000
L2699,lead2699@example.com,Active,US,ads,2023-04-27 05:17:00+0000
L2700,lead2700@example.com,Active,BR,webform,2023-07-11 03:14:00+0000
L2701,lead2701@example.com,Active,BR,referral,2023-06-07 20:43:00+0000
L2702,lead2702@example.com,Active,DE,event,2023-06-07 17:26:00+0000
L2703,lead2703@example.com,Active,SE,ads,2023-05-09 19:09:00+0000
L2704,lead2704@example.com,Unsubscribed,SE,organic,2023-10-04 05:37:00+0000
L2705,lead2705@example.com,Active,DE,organic,2023-04-11 11:08:00+0000
L2706,lead2706@example.com,Active,BR,event,2023-11-27 09:38:00+0000
L2707,lead2707@example.com,Active,JP,organic,2023-08-19 07:27:00+0000
L2708,lead2708@example.com,Active,DE,organic,2023-07-07 10:26:00+0000
L2709,lead2709@example.com,Active,BR,ads,2023-02-11 18:32:00+0000
L2710,lead2710@example.com,Unsubscribed,NG,organic,2023-09-29 19:47:00+0000
L2711,lead2711@example.com,Active,NG,referral,2023-09-19 16:57:00+0000
L2712,lead2712@example.com,Active,GB,organic,2023-02-17 06:34:00+0000
L2713,lead2713@example.com,Active,GB,organic,2023-03-18 05:41:00+0000
L2714,lead2714@example.com,Active,US,ads,2023-02-19 10:17:00+0000
L2715,lead2715@example.com,Active,IN,organic,2023-11-10 16:47:00+0000
L2716,lead2716@example.com,Active,US,organic,2024-01-29 23:32:00+0000
L2717,lead2717@example.com,Active,NG,referral,2023-03-20 16:53:00+0000
L2718,lead2718@example.com,Active,SE,referral,2023-09-18 19:05:00+0000
L2719,lead2719@example.com,Active,GB,event,2024-01-05 20:24:00+0000
L2720,lead2720@example.com,Active,GB,event,2023-12-29 00:52:00+0000
L2721,lead2721@example.com,Active,BR,ads,2023-05-14 10:05:00+0000
L2722,lead2722@example.com,Active,SE,referral,2023-03-27 11:09:00+0000
L2723,lead2723@example.com,Active,GB,ads,2023-01-04 14:22:00+0000
L2724,lead2724@example.com,Active,GB,ads,2023-06-14 10:09:00+0000
L2725,lead2725@example.com,Active,DE,ads,2023-01-12 10:33:00+0000
L2726,lead2726@example.com,Active,BR,referral,2023-01-16 19:31:00+0000
L2727,lead2727@example.com,Active,US,referral,2023-12-15 04:40:00+0000
L2728,lead2728@example.com,Active,SE,ads,2023-02-12 21:00:00+0000
L2729,lead2729@example.com,Active,SE,organic,2023-03-20 19:42:00+0000
L2730,lead2730@example.com,Active,DE,referral,2023-09-08 02:00:00+0000
L2731,lead2731@example.com,Active,IN,ads,2023-08-17 11:29:00+0000
L2732,lead2732@example.com,Active,US,referral,2023-06-10 01:15:00+0000
L2733,lead2733@example.com,Active,JP,referral,2023-03-14 20:18:00+0000
L2734,lead2734@example.com,Active,DE,ads,2023-12-29 09:24:00+0000
L2735,lead2735@example.com,Active,NG,organic,2023-07-01 20:08:00+0000
L2736,lead2736@example.com,Active,DE,ads,2023-01-27 17:40:00+0000
L2737,lead2737@example.com,Unsubscribed,DE,ads,2023-03-09 20:24:00+0000
L2738,lead2738@example.com,Active,JP,referral,2023-10-13 19:16:00+0000
L2739,lead2739@example.com,Active,IN,ads,2023-10-26 17:42:00+0000
L2740,lead2740@example.com,Active,NG,referral,2023-03-17 16:17:00+0000
L2741,lead2741@example.com,Active,GB,webform,2023-03-02 18:47:00+0000
L2742,lead2742@example.com,Active,GB,ads,2023-02-07 23:07:00+0000
L2743,lead2743@example.com,Unsubscribed,NG,referral,2023-01-31 20:06:00+0000
L2744,lead2744@example.com,Active,SE,referral,2023-04-18 19:31:00+0000
L2745,lead2745@example.com,Unsubscribed,JP,event,2023-08-24 16:30:00+0000
L2746,lead2746@example.com,Active,IN,organic,2023-05-13 06:51:00+0000
L2747,lead2747@example.com,Active,JP,event,2023-11-04 06:23:00+0000
L2748,lead2748@example.com,Active,DE,event,2023-07-28 13:51:00+0000
L2749,lead2749@example.com,Unsubscribed,DE,ads,2023-05-30 17:10:00+0000
L2750,lead2750@example.com,Active,GB,referral,2024-01-11 02:23:00+0000
L2751,lead2751@example.com,Active,SE,ads,2023-04-09 03:24:00+0000
L2752,lead2752@example.com,Active,JP,ads,2023-10-17 15:14:00+0000
L2753,lead2753@example.com,Active,US,referral,2023-02-14 05:28:00+0000
L2754,lead2754@example.com,Active,NG,event,2023-08-20 10:38:00+0000
L2755,lead2755@example.com,Active,BR,webform,2023-07-17 05:10:00+0000
L2756,lead2756@example.com,Active,BR,ads,2023-06-20 12:14:00+0000
L2757,lead2757@example.com,Active,SE,referral,2023-10-03 08:54:00+0000
L2758,lead2758@example.com,Active,NG,organic,2023-02-28 04:06:00+0000
L2759,lead2759@example.com,Active,US,ads,2023-06-18 06:30:00+0000
L2760,lead2760@example.com,Active,NG,event,2023-03-20 01:40:00+0000
L2761,lead2761@example.com,Active,GB,referral,2023-03-19 22:34:00+0000
L2762,lead2762@example.com,Active,JP,webform,2023-07-12 19:24:00+0000
L2763,lead2763@example.com,Active,SE,referral,2023-11-04 14:49:00+0000
L2764,lead2764@example.com,Active,IN,referral,2023-01-13 03:41:00+0000
L2765,lead2765@example.com,Active,US,webform,2023-09-16 22:30:00+0000
L2766,lead2766@example.com,Active,GB,webform,2023-03-13 23:01:00+0000
L2767,lead2767@example.com,Active,NG,referral,2023-07-25 04:33:00+0000
L2768,lead2768@example.com,Active,NG,ads,2023-07-19 10:15:00+0000
L2769,lead2769@example.com,Active,JP,ads,2023-08-09 11:13:00+0000
L2770,lead2770@example.com,Unsubscribed,NG,organic,2023-10-25 23:59:00+0000
L2771,lead2771@example.com,Active,IN,event,2023-01-14 14:40:00+0000
L2772,lead2772@example.com,Active,US,referral,2023-06-12 00:44:00+0000
L2773,lead2773@example.com,Active,IN,organic,2023-08-02 10:08:00+0000
L2774,lead2774@example.com,Active,GB,event,2023-10-25 00:26:00+0000
L2775,lead2775@example.com,Active,IN,ads,2023-05-23 02:31:00+0000
L2776,lead2776@example.com,Unsubscribed,US,ads,2023-06-09 05:28:00+0000
L2777,lead2777@example.com,Active,NG,ads,2023-04-04 12:38:00+0000
L2778,lead2778@example.com,Active,GB,ads,2023-11-03 11:43:00+0000
L2779,lead2779@example.com,Unsubscribed,GB,webform,2023-12-27 04:18:00+0000
L2780,lead2780@example.com,Active,DE,event,2023-05-18 01:17:00+0000
L2781,lead2781@example.com,Active,IN,organic,2023-09-25 09:44:00+0000
L2782,lead2782@example.com,Active,BR,referral,2024-01-22 18:29:00+0000
L2783,lead2783@example.com,Active,BR,event,2023-09-11 18:22:00+0000
L2784,lead2784@example.com,Active,DE,referral,2023-08-04 17:07:00+0000
L2785,lead2785@example.com,Active,IN,event,2023-05-03 08:02:00+0000
L2786,lead2786@example.com,Active,BR,referral,2023-11-29 23:47:00+0000
L2787,lead2787@example.com,Active,JP,organic,2023-04-26 06:20:00+0000
L2788,lead2788@example.com,Active,SE,event,2023-08-02 13:41:00+0000
L2789,lead2789@example.com,Active,SE,event,2024-01-27 20:33:00+0000
L2790,lead2790@example.com,Active,GB,organic,2023-07-09 17:22:00+0000
L2791,lead2791@example.com,Active,SE,ads,2024-01-03 21:42:00+0000
L2792,lead2792@example.com,Active,SE,webform,2023-11-04 04:28:00+0000
L2793,lead2793@example.com,Unsubscribed,JP,referral,2024-01-09 01:45:00+0000
L2794,lead2794@example.com,Active,DE,event,2023-02-04 00:57:00+0000
L2795,lead2795@example.com,Active,GB,event,2023-12-12 11:20:00+0000
L2796,lead2796@example.com,Active,NG,ads,2023-10-19 21:42:00+0000
L2797,lead2797@example.com,Unsubscribed,IN,webform,2023-04-29 13:19:00+0000
L2798,lead2798@example.com,Unsubscribed,NG,event,2023-06-05 14:46:00+0000
L2799,lead2799@example.com,Active,DE,referral,2023-07-04 03:47:00+0000
L2800,lead2800@example.com,Active,JP,referral,2023-10-26 05:23:00+0000
L2801,lead2801@example.com,Active,SE,organic,2023-09-21 02:33:00+0000
L2802,lead2802@example.com,Unsubscribed,DE,webform,2023-04-20 14:15:00+0000
L2803,lead2803@example.com,Active,US,event,2023-10-18 00:12:00+0000
L2804,lead2804@example.com,Unsubscribed,NG,referral,2023-04-25 19:46:00+0000
L2805,lead2805@example.com,Active,US,event,2023-01-11 04:44:00+0000
L2806,lead2806@example.com,Active,NG,referral,2023-04-10 11:56:00+0000
L2807,lead2807@example.com,Unsubscribed,SE,ads,2023-09-29 01:39:00+0000
L2808,lead2808@example.com,Active,GB,ads,2023-11-03 03:43:00+0000
L2809,lead2809@example.com,Active,US,referral,2024-02-05 12:59:00+0000
L2810,lead2810@example.com,Active,SE,webform,2023-12-01 14:45:00+0000
L2811,lead2811@example.com,Active,BR,organic,2023-04-22 06:23:00+0000
L2812,lead2812@example.com,Active,SE,ads,2024-01-10 11:19:00+0000
L2813,lead2813@example.com,Unsubscribed,US,ads,2023-05-03 00:38:00+0000
L2814,lead2814@example.com,Active,JP,event,2023-10-04 15:43:00+0000
L2815,lead2815@example.com,Active,DE,ads,2023-05-23 12:56:00+0000
L2816,lead2816@example.com,Active,DE,referral,2023-10-10 14:12:00+0000
L2817,lead2817@example.com,Unsubscribed,JP,referral,2023-10-18 03:27:00+0000
L2818,lead2818@example.com,Unsubscribed,SE,ads,2023-05-27 11:53:00+0000
L2819,lead2819@example.com,Unsubscribed,BR,webform,2023-03-07 14:18:00+0000
