id,name,email,source,country,status,created_at
2283,Jordan Larsson,lead2283@example.com,referral,BR,MQL,2023-01-07 14:08:00+0000
2284,Rowan Patel,lead2284@example.com,ads,GB,DISQUALIFIED,2023-04-06 06:46:00+0000
2285,Avery Cohen,lead2285@example.com,event,GB,DISQUALIFIED,2023-03-11 23:05:00+0000
2286,Rowan Garcia,lead2286@example.com,ads,IN,DISQUALIFIED,2023-01-02 00:31:00+0000
2287,Rowan Garcia,lead2287@example.com,event,NG,SQL,2023-10-04 18:01:00+0000
2288,Morgan Haddad,lead2288@example.com,referral,SE,SQL,2023-10-10 12:16:00+0000
2289,Quinn Cohen,lead2289@example.com,ads,JP,SQL,2023-01-15 10:43:00+0000
2290,Morgan Smith,lead2290@example.com,event,JP,SQL,2023-02-24 01:31:00+0000
2291,Quinn Smith,lead2291@example.com,referral,IN,NEW,2023-04-05 17:33:00+0000
2292,Devin Haddad,lead2292@example.com,event,IN,CUSTOMER,2023-06-01 23:53:00+0000
2293,Rowan Silva,lead2293@example.com,ads,GB,NEW,2024-01-17 10:46:00+0000
2294,Morgan Mori,lead2294@example.com,webform,JP,MQL,2023-05-31 09:46:00+0000
2295,Devin Khan,lead2295@example.com,ads,DE,NEW,2023-02-25 04:12:00+0000
2296,Rowan Silva,lead2296@example.com,referral,US,NEW,2023-11-18 22:51:00+0000
2297,Noa Khan,lead2297@example.com,referral,BR,NEW,2023-05-03 17:54:00+0000
2298,Avery Khan,lead2298@example.com,webform,JP,CUSTOMER,2023-08-22 09:24:00+0000
2299,Jordan Larsson,lead2299@example.com,organic,NG,SQL,2023-10-25 05:14:00+0000
2300,Rowan Cohen,lead2300@example.com,ads,JP,NEW,2023-05-16 03:43:00+0000
2301,Harper Rossi,lead2301@example.com,organic,SE,MQL,2024-01-17 03:18:00+0000
2302,Riley Nguyen,lead2302@example.com,webform,GB,NEW,2023-08-06 22:16:00+0000
2303,Kai Haddad,lead2303@example.com,organic,JP,NEW,2024-01-21 13:12:00+0000
2304,Quinn Garcia,lead2304@example.com,organic,SE,CUSTOMER,2023-05-11 15:53:00+0000
2305,Harper Smith,lead2305@example.com,organic,DE,MQL,2023-09-06 12:58:00+0000
2306,Avery Rossi,lead2306@example.com,ads,GB,SQL,2023-06-29 07:55:00+0000
2307,Rowan Patel,lead2307@example.com,organic,US,MQL,2023-02-17 18:29:00+0000
2308,Quinn Garcia,lead2308@example.com,event,NG,DISQUALIFIED,2024-01-15 23:44:00+0000
2309,Jordan Rossi,lead2309@example.com,referral,DE,SQL,2023-10-12 07:50:00+0000
2310,Noa Larsson,lead2310@example.com,ads,SE,DISQUALIFIED,2023-08-02 13:19:00+0000
2311,Sasha Khan,lead2311@example.com,organic,NG,CUSTOMER,2023-11-18 13:25:00+0000
2312,Avery Smith,lead2312@example.com,ads,IN,NEW,2023-08-18 05:52:00+0000
2313,Rowan Khan,lead2313@example.com,ads,JP,DISQUALIFIED,2023-09-01 21:28:00+0000
2314,Morgan Garcia,lead2314@example.com,referral,IN,MQL,2023-11-11 20:15:00+0000
2315,Morgan Patel,lead2315@example.com,webform,IN,NEW,2024-01-05 16:37:00+0000
2316,Morgan Khan,lead2316@example.com,organic,BR,MQL,2023-03-15 03:24:00+0000
2317,Sasha Silva,lead2317@example.com,event,SE,CUSTOMER,2023-09-26 00:41:00+0000
2318,Jordan Haddad,lead2318@example.com,webform,BR,SQL,2023-11-26 21:06:00+0000
2319,Morgan Garcia,lead2319@example.com,webform,US,NEW,2024-01-04 10:16:00+0000
2320,Casey Khan,lead2320@example.com,organic,DE,NEW,2023-08-14 15:58:00+0000
2321,Riley Patel,lead2321@example.com,referral,SE,SQL,2023-12-08 04:00:00+0000
2322,Rowan Patel,lead2322@example.com,webform,BR,SQL,2023-02-07 19:39:00+0000
2323,Jordan Haddad,lead2323@example.com,referral,US,SQL,2023-02-04 16:04:00+0000
2324,Avery Smith,lead2324@example.com,organic,JP,SQL,2023-01-12 19:19:00+0000
2325,Riley Haddad,lead2325@example.com,referral,JP,CUSTOMER,2023-05-28 08:28:00+0000
2326,Quinn Mori,lead2326@example.com,webform,SE,NEW,2023-10-24 04:43:00+0000
2327,Sasha Larsson,lead2327@example.com,referral,NG,CUSTOMER,2023-02-01 06:16:00+0000
2328,Devin Rossi,lead2328@example.com,event,DE,SQL,2023-03-31 05:44:00+0000
2329,Devin Nguyen,lead2329@example.com,webform,BR,NEW,2023-07-03 18:00:00+0000
2330,Sasha Cohen,lead2330@example.com,ads,JP,MQL,2023-05-04 06:14:00+0000
2331,Sasha Patel,lead2331@example.com,ads,GB,CUSTOMER,2023-07-30 05:17:00+0000
2332,Harper Larsson,lead2332@example.com,webform,SE,SQL,2023-09-14 16:00:00+0000
2333,Harper Khan,lead2333@example.com,ads,US,MQL,2023-09-25 00:43:00+0000
2334,Harper Khan,lead2334@example.com,webform,DE,DISQUALIFIED,2023-02-08 08:38:00+0000
2335,Sasha Cohen,lead2335@example.com,webform,NG,NEW,2023-06-17 21:15:00+0000
2336,Rowan Rossi,lead2336@example.com,event,IN,DISQUALIFIED,2023-10-08 10:56:00+0000
2337,Avery Rossi,lead2337@example.com,event,BR,SQL,2023-02-18 18:23:00+0000
2338,Riley Patel,lead2338@example.com,event,DE,NEW,2023-08-17 18:53:00+0000
2339,Harper Okafor,lead2339@example.com,referral,DE,DISQUALIFIED,2023-06-19 21:17:00+0000
2340,Avery Mori,lead2340@example.com,organic,IN,DISQUALIFIED,2023-01-25 20:47:00+0000
2341,Harper Mori,lead2341@example.com,organic,SE,CUSTOMER,2024-01-24 09:17:00+0000
2342,Jordan Nguyen,lead2342@example.com,event,IN,DISQUALIFIED,2024-01-24 01:15:00+0000
2343,Rowan Haddad,lead2343@example.com,organic,GB,DISQUALIFIED,2023-12-30 16:47:00+0000
2344,Morgan Rossi,lead2344@example.com,event,GB,NEW,2023-12-08 05:18:00+0000
2345,Morgan Haddad,lead2345@example.com,webform,JP,CUSTOMER,2023-10-19 10:56:00+0000
2346,Harper Silva,lead2346@example.com,organic,GB,MQL,2023-03-15 04:07:00+0000
2347,Kai Haddad,lead2347@example.com,ads,NG,DISQUALIFIED,2023-08-31 14:48:00+0000
2348,Rowan Cohen,lead2348@example.com,ads,JP,CUSTOMER,2023-09-06 18:24:00+0000
2349,Jordan Mori,lead2349@example.com,organic,IN,NEW,2023-05-27 13:06:00+0000
2350,Quinn Khan,lead2350@example.com,event,NG,SQL,2023-04-28 02:39:00+0000
2351,Rowan Smith,lead2351@example.com,event,SE,DISQUALIFIED,2023-03-02 21:08:00+0000
2352,Quinn Khan,lead2352@example.com,organic,GB,SQL,2023-12-30 15:46:00+0000
2353,Noa Patel,lead2353@example.com,webform,GB,NEW,2023-01-16 23:48:00+0000
2354,Noa Nguyen,lead2354@example.com,organic,DE,SQL,2023-01-25 20:18:00+0000
2355,Devin Silva,lead2355@example.com,event,DE,MQL,2023-05-15 22:49:00+0000
2356,Jordan Cohen,lead2356@example.com,referral,NG,SQL,2023-09-19 09:20:00+0000
2357,Harper Smith,lead2357@example.com,organic,DE,SQL,2023-03-11 06:03:00+0000
2358,Devin Larsson,lead2358@example.com,referral,GB,MQL,2024-01-12 00:53:00+0000
2359,Avery Garcia,lead2359@example.com,event,DE,MQL,2023-09-05 02:57:00+0000
2360,Quinn Patel,lead2360@example.com,webform,BR,NEW,2023-01-04 03:13:00+0000
2361,Harper Okafor,lead2361@example.com,event,DE,CUSTOMER,2023-11-05 00:19:00+0000
2362,Rowan Cohen,lead2362@example.com,organic,NG,MQL,2023-06-28 01:17:00+0000
2363,Quinn Rossi,lead2363@example.com,ads,IN,CUSTOMER,2023-08-19 05:23:00+0000
2364,Quinn Patel,lead2364@example.com,ads,IN,DISQUALIFIED,2023-03-01 13:53:00+0000
2365,Rowan Larsson,lead2365@example.com,event,US,SQL,2023-10-04 09:56:00+0000
2366,Sasha Larsson,lead2366@example.com,organic,DE,DISQUALIFIED,2023-11-09 12:45:00+0000
2367,Rowan Larsson,lead2367@example.com,webform,US,SQL,2023-12-25 09:56:00+0000
2368,Quinn Mori,lead2368@example.com,referral,GB,CUSTOMER,2023-05-16 09:16:00+0000
2369,Noa Okafor,lead2369@example.com,referral,SE,SQL,2023-03-29 07:31:00+0000
2370,Jordan Khan,lead2370@example.com,event,SE,NEW,2023-06-21 02:18:00+0000
2371,Casey Cohen,lead2371@example.com,event,US,MQL,2023-11-22 14:25:00+0000
2372,Jordan Nguyen,lead2372@example.com,organic,NG,SQL,2023-06-22 10:20:00+0000
2373,Harper Smith,lead2373@example.com,ads,IN,DISQUALIFIED,2023-03-15 15:40:00+0000
2374,Devin Rossi,lead2374@example.com,referral,GB,NEW,2023-05-30 08:30:00+0000
2375,Sasha Okafor,lead2375@example.com,organic,DE,SQL,2023-05-14 12:36:00+0000
2376,Jordan Nguyen,lead2376@example.com,organic,NG,NEW,2023-07-03 02:31:00+0000
2377,Quinn Garcia,lead2377@example.com,organic,NG,DISQUALIFIED,2023-01-10 14:26:00+0000
2378,Morgan Haddad,lead2378@example.com,event,US,CUSTOMER,2023-10-29 07:30:00+0000
2379,Rowan Smith,lead2379@example.com,event,DE,SQL,2023-04-29 13:13:00+0000
2380,Harper Patel,lead2380@example.com,ads,GB,SQL,2024-01-30 12:19:00+0000
2381,Morgan Garcia,lead2381@example.com,referral,DE,SQL,2023-11-18 07:41:00+0000
2382,Noa Patel,lead2382@example.com,event,IN,MQL,2024-01-22 05:58:00+0000
2383,Sasha Haddad,lead2383@example.com,organic,NG,DISQUALIFIED,2023-10-18 08:31:00+0000
2384,Avery Garcia,lead2384@example.com,referral,JP,SQL,2023-10-19 08:37:00+0000
2385,Kai Khan,lead2385@example.com,webform,NG,NEW,2023-07-24 08:11:00+0000
2386,Devin Garcia,lead2386@example.com,ads,DE,NEW,2023-09-27 03:02:00+0000
2387,Rowan Cohen,lead2387@example.com,webform,BR,DISQUALIFIED,2023-07-07 21:00:00+0000
2388,Harper Garcia,lead2388@example.com,organic,DE,CUSTOMER,2023-03-08 21:22:00+0000
2389,Noa Patel,lead2389@example.com,organic,US,NEW,2023-12-11 06:38:00+0000
2390,Sasha Nguyen,lead2390@example.com,organic,US,SQL,2023-06-15 14:38:00+0000
2391,Devin Okafor,lead2391@example.com,webform,BR,CUSTOMER,2023-02-21 22:21:00+0000
2392,Sasha Haddad,lead2392@example.com,ads,JP,NEW,2023-01-04 23:30:00+0000
2393,Sasha Patel,lead2393@example.com,referral,JP,CUSTOMER,2024-01-18 21:24:00+0000
2394,Rowan Khan,lead2394@example.com,referral,SE,MQL,2023-11-01 12:27:00+0000
2395,Quinn Rossi,lead2395@example.com,organic,SE,CUSTOMER,2023-01-17 01:27:00+0000
2396,Sasha Haddad,lead2396@example.com,webform,DE,MQL,2023-01-15 06:31:00+0000
2397,Noa Cohen,lead2397@example.com,webform,NG,CUSTOMER,2023-10-24 19:44:00+0000
2398,Kai Smith,lead2398@example.com,organic,DE,NEW,2023-12-19 08:02:00+0000
2399,Avery Cohen,lead2399@example.com,organic,GB,DISQUALIFIED,2023-05-01 13:56:00+0000
2400,Noa Larsson,lead2400@example.com,organic,DE,MQL,2023-02-24 18:10:00+0000
2401,Kai Okafor,lead2401@example.com,referral,US,MQL,2024-02-03 23:12:00+0000
2402,Quinn Khan,lead2402@example.com,event,DE,MQL,2023-03-17 13:35:00+0000
2403,Riley Silva,lead2403@example.com,referral,JP,SQL,2023-02-18 11:29:00+0000
2404,Sasha Cohen,lead2404@example.com,ads,JP,SQL,2023-05-30 17:09:00+0000
2405,Sasha Patel,lead2405@example.com,organic,IN,SQL,2023-07-31 15:00:00+0000
2406,Kai Khan,lead2406@example.com,referral,GB,SQL,2023-01-24 14:32:00+0000
2407,Morgan Silva,lead2407@example.com,organic,IN,MQL,2023-10-13 09:07:00+0000
2408,Casey Rossi,lead2408@example.com,ads,BR,DISQUALIFIED,2023-09-27 01:27:00+0000
2409,Harper Haddad,lead2409@example.com,ads,JP,NEW,2023-04-16 18:17:00+0000
2410,Riley Mori,lead2410@example.com,organic,BR,MQL,2023-05-01 17:03:00+0000
2411,Casey Larsson,lead2411@example.com,event,BR,SQL,2023-05-07 15:07:00+0000
2412,Noa Cohen,lead2412@example.com,event,BR,MQL,2023-08-11 23:50:00+0000
2413,Jordan Nguyen,lead2413@example.com,organic,BR,CUSTOMER,2023-07-14 14:48:00+0000
2414,Casey Cohen,lead2414@example.com,referral,JP,SQL,2023-04-12 16:40:00+0000
2415,Devin Mori,lead2415@example.com,referral,NG,DISQUALIFIED,2023-10-28 03:49:00+0000
2416,Morgan Patel,lead2416@example.com,organic,GB,NEW,2023-12-02 00:54:00+0000
2417,Noa Larsson,lead2417@example.com,webform,BR,DISQUALIFIED,2023-11-09 10:10:00+0000
2418,Jordan Silva,lead2418@example.com,event,US,NEW,2023-02-08 05:19:00+0000
2419,Avery Patel,lead2419@example.com,webform,BR,SQL,2023-02-22 01:05:00+0000
2420,Sasha Larsson,lead2420@example.com,webform,US,CUSTOMER,2023-10-17 09:38:00+0000
2421,Devin Smith,lead2421@example.com,event,SE,NEW,2023-04-05 10:53:00+0000
2422,Quinn Haddad,lead2422@example.com,referral,DE,SQL,2023-03-19 13:27:00+0000
2423,Jordan Rossi,lead2423@example.com,referral,SE,SQL,2023-05-16 15:11:00+0000
2424,Quinn Garcia,lead2424@example.com,ads,NG,SQL,2023-03-30 19:19:00+0000
2425,Casey Cohen,lead2425@example.com,organic,IN,NEW,2023-02-14 03:36:00+0000
2426,Riley Haddad,lead2426@example.com,event,BR,CUSTOMER,2023-08-11 13:52:00+0000
2427,Quinn Cohen,lead2427@example.com,organic,SE,SQL,2023-09-09 16:49:00+0000
2428,Harper Cohen,lead2428@example.com,ads,DE,CUSTOMER,2023-09-12 06:23:00+0000
2429,Noa Larsson,lead2429@example.com,webform,NG,NEW,2023-10-14 23:40:00+0000
2430,Quinn Cohen,lead2430@example.com,event,SE,CUSTOMER,2023-04-09 14:55:00+0000
2431,Noa Rossi,lead2431@example.com,event,US,DISQUALIFIED,2023-05-16 01:46:00+0000
2432,Noa Mori,lead2432@example.com,referral,SE,MQL,2023-09-26 01:51:00+0000
2433,Harper Larsson,lead2433@example.com,ads,IN,NEW,2023-12-19 03:52:00+0000
2434,Morgan Haddad,lead2434@example.com,organic,GB,SQL,2023-11-10 07:34:00+0000
2435,Kai Haddad,lead2435@example.com,ads,SE,NEW,2023-10-05 09:17:00+0000
2436,Casey Nguyen,lead2436@example.com,referral,DE,DISQUALIFIED,2023-04-09 08:44:00+0000
2437,Sasha Garcia,lead2437@example.com,organic,GB,MQL,2023-09-07 20:31:00+0000
2438,Quinn Cohen,lead2438@example.com,webform,US,NEW,2023-04-03 09:48:00+0000
2439,Avery Smith,lead2439@example.com,organic,JP,CUSTOMER,2023-08-29 12:13:00+0000
2440,Morgan Silva,lead2440@example.com,webform,GB,NEW,2023-12-02 02:28:00+0000
2441,Riley Smith,lead2441@example.com,organic,JP,DISQUALIFIED,2023-03-16 16:03:00+0000
2442,Quinn Patel,lead2442@example.com,ads,GB,NEW,2023-06-30 03:55:00+0000
2443,Noa Larsson,lead2443@example.com,event,SE,DISQUALIFIED,2023-11-15 12:31:00+0000
2444,Devin Nguyen,lead2444@example.com,organic,BR,SQL,2023-09-30 08:14:00+0000
2445,Quinn Cohen,lead2445@example.com,organic,DE,NEW,2023-03-31 09:10:00+0000
2446,Harper Silva,lead2446@example.com,event,JP,SQL,2024-01-10 12:16:00+0000
2447,Noa Mori,lead2447@example.com,webform,BR,NEW,2023-01-21 10:12:00+0000
2448,Harper Cohen,lead2448@example.com,referral,NG,SQL,2023-03-19 02:34:00+0000
2449,Sasha Mori,lead2449@example.com,ads,JP,CUSTOMER,2024-01-04 15:04:00+0000
2450,Kai Okafor,lead2450@example.com,referral,GB,DISQUALIFIED,2023-01-06 13:00:00+0000
2451,Kai Cohen,lead2451@example.com,organic,SE,CUSTOMER,2023-02-27 15:26:00+0000
2452,Morgan Cohen,lead2452@example.com,referral,DE,SQL,2023-11-20 21:14:00+0000
2453,Devin Larsson,lead2453@example.com,organic,US,SQL,2023-04-11 17:03:00+0000
2454,Sasha Haddad,lead2454@example.com,webform,IN,NEW,2023-03-30 02:27:00+0000
2455,Kai Nguyen,lead2455@example.com,referral,NG,CUSTOMER,2023-02-23 05:02:00+0000
2456,Casey Haddad,lead2456@example.com,ads,US,CUSTOMER,2023-04-19 06:03:00+0000
2457,Riley Mori,lead2457@example.com,organic,IN,DISQUALIFIED,2023-08-24 11:58:00+0000
2458,Noa Smith,lead2458@example.com,referral,GB,DISQUALIFIED,2023-04-02 12:47:00+0000
2459,Riley Cohen,lead2459@example.com,organic,US,NEW,2023-02-10 10:26:00+0000
2460,Sasha Haddad,lead2460@example.com,organic,JP,MQL,2023-12-27 06:25:00+0000
2461,Harper Silva,lead2461@example.com,referral,DE,DISQUALIFIED,2023-05-23 00:03:00+0000
2462,Sasha Okafor,lead2462@example.com,webform,BR,SQL,2023-03-18 17:31:00+0000
2463,Rowan Okafor,lead2463@example.com,event,US,CUSTOMER,2023-03-06 19:33:00+0000
2464,Jordan Nguyen,lead2464@example.com,ads,SE,MQL,2023-08-20 02:30:00+0000
2465,Sasha Haddad,lead2465@example.com,event,NG,DISQUALIFIED,2024-01-11 14:52:00+0000
2466,Rowan Okafor,lead2466@example.com,event,NG,CUSTOMER,2023-01-30 13:40:00+0000
2467,Rowan Mori,lead2467@example.com,event,DE,CUSTOMER,2023-10-24 15:26:00+0000
2468,Noa Rossi,lead2468@example.com,referral,US,SQL,2023-07-01 03:27:00+0000
2469,Casey Okafor,lead2469@example.com,event,IN,MQL,2023-01-21 17:31:00+0000
2470,Jordan Larsson,lead2470@example.com,organic,US,SQL,2024-01-26 14:56:00+0000
2471,Jordan Haddad,lead2471@example.com,organic,DE,CUSTOMER,2023-10-15 05:26:00+0000
2472,Avery Khan,lead2472@example.com,event,GB,MQL,2023-12-08 20:48:00+0000
2473,Harper Cohen,lead2473@example.com,webform,IN,DISQUALIFIED,2023-05-16 01:51:00+0000
2474,Quinn Patel,lead2474@example.com,referral,IN,SQL,2023-09-02 16:50:00+0000
2475,Quinn Smith,lead2475@example.com,organic,JP,CUSTOMER,2023-11-28 21:58:00+0000
2476,Quinn Patel,lead2476@example.com,ads,IN,CUSTOMER,2023-03-11 09:23:00+0000
2477,Kai Mori,lead2477@example.com,referral,US,SQL,2023-12-08 17:38:00+0000
2478,Sasha Patel,lead2478@example.com,webform,SE,DISQUALIFIED,2024-02-04 21:05:00+0000
2479,Harper Patel,lead2479@example.com,ads,IN,CUSTOMER,2024-01-19 03:55:00+0000
2480,Harper Khan,lead2480@example.com,referral,US,MQL,2023-12-30 17:00:00+0000
2481,Morgan Haddad,lead2481@example.com,referral,SE,MQL,2023-06-24 22:10:00+0000
2482,Devin Haddad,lead2482@example.com,webform,BR,DISQUALIFIED,2023-12-22 17:46:00+0000
2483,Quinn Haddad,lead2483@example.com,ads,US,NEW,2023-06-11 06:19:00+0000
2484,Rowan Mori,lead2484@example.com,event,GB,MQL,2023-09-04 20:10:00+0000
2485,Rowan Silva,lead2485@example.com,webform,DE,DISQUALIFIED,2023-11-24 06:01:00+0000
2486,Harper Khan,lead2486@example.com,webform,IN,NEW,2023-09-19 04:05:00+0000
2487,Noa Garcia,lead2487@example.com,webform,JP,NEW,2023-07-08 05:35:00+0000
2488,Jordan Larsson,lead2488@example.com,ads,US,CUSTOMER,2023-06-11 08:29:00+0000
2489,Casey Cohen,lead2489@example.com,referral,BR,CUSTOMER,2023-02-02 22:24:00+0000
2490,Rowan Silva,lead2490@example.com,ads,SE,CUSTOMER,2023-12-16 15:46:00+0000
2491,Riley Okafor,lead2491@example.com,event,IN,SQL,2023-03-25 05:07:00+0000
2492,Devin Garcia,lead2492@example.com,webform,GB,MQL,2023-03-23 20:24:00+0000
2493,Jordan Okafor,lead2493@example.com,webform,DE,DISQUALIFIED,2023-07-28 17:06:00+0000
2494,Devin Haddad,lead2494@example.com,ads,BR,MQL,2023-01-30 12:50:00+0000
2495,Avery Cohen,lead2495@example.com,organic,DE,DISQUALIFIED,2023-03-20 05:05:00+0000
2496,Sasha Larsson,lead2496@example.com,referral,BR,MQL,2023-04-04 18:11:00+0000
2497,Kai Nguyen,lead2497@example.com,ads,JP,NEW,2023-10-17 14:08:00+0000
2498,Noa Patel,lead2498@example.com,referral,BR,DISQUALIFIED,2024-01-26 14:01:00+0000
2499,Rowan Rossi,lead2499@example.com,webform,US,SQL,2023-03-20 23:17:00+0000
2500,Morgan Larsson,lead2500@example.com,event,BR,SQL,2023-05-10 11:50:00+0000
2501,Quinn Patel,lead2501@example.com,ads,NG,NEW,2023-11-22 16:20:00+0000
2502,Noa Okafor,lead2502@example.com,referral,BR,NEW,2023-12-25 17:45:00+0000
2503,Sasha Okafor,lead2503@example.com,webform,SE,CUSTOMER,2023-05-22 20:35:00+0000
2504,Rowan Okafor,lead2504@example.com,organic,IN,DISQUALIFIED,2023-03-06 15:36:00+0000
2505,Sasha Mori,lead2505@example.com,referral,NG,SQL,2023-09-24 08:18:00+0000
2506,Noa Okafor,lead2506@example.com,organic,BR,CUSTOMER,2023-11-06 00:12:00+0000
2507,Riley Okafor,lead2507@example.com,webform,BR,NEW,2023-06-01 10:06:00+0000
2508,Quinn Khan,lead2508@example.com,webform,IN,MQL,2023-04-06 00:09:00+0000
2509,Riley Haddad,lead2509@example.com,webform,NG,CUSTOMER,2023-11-27 01:12:00+0000
2510,Noa Patel,lead2510@example.com,event,US,NEW,2023-09-16 18:16:00+0000
2511,Kai Rossi,lead2511@example.com,referral,JP,CUSTOMER,2023-09-02 19:06:00+0000
2512,Kai Smith,lead2512@example.com,event,DE,SQL,2023-12-18 00:26:00+0000
2513,Morgan Silva,lead2513@example.com,webform,US,DISQUALIFIED,2023-07-29 01:04:00+0000
2514,Sasha Patel,lead2514@example.com,referral,JP,CUSTOMER,2023-01-01 11:54:00+0000
2515,Riley Khan,lead2515@example.com,webform,JP,SQL,2023-02-08 09:27:00+0000
2516,Jordan Mori,lead2516@example.com,event,NG,NEW,2023-07-25 08:19:00+0000
2517,Casey Patel,lead2517@example.com,event,GB,SQL,2023-07-27 01:44:00+0000
2518,Morgan Okafor,lead2518@example.com,ads,GB,NEW,2023-11-09 00:39:00+0000
2519,Devin Smith,lead2519@example.com,event,DE,NEW,2023-06-27 20:45:00+0000
2520,Jordan Nguyen,lead2520@example.com,ads,BR,NEW,2023-08-14 20:23:00+0000
2521,Kai Rossi,lead2521@example.com,referral,US,DISQUALIFIED,2023-06-02 22:54:00+0000
2522,Noa Cohen,lead2522@example.com,referral,DE,NEW,2023-02-08 03:49:00+0000
2523,Riley Haddad,lead2523@example.com,ads,NG,NEW,2023-12-15 12:50:00+0000
2524,Harper Okafor,lead2524@example.com,event,GB,CUSTOMER,2023-02-20 21:54:00+0000
2525,Noa Smith,lead2525@example.com,ads,IN,CUSTOMER,2023-11-08 22:34:00+0000
2526,Devin Larsson,lead2526@example.com,referral,IN,NEW,2023-10-27 07:52:00+0000
2527,Noa Patel,lead2527@example.com,webform,US,CUSTOMER,2023-08-15 13:23:00+0000
2528,Morgan Patel,lead2528@example.com,ads,JP,SQL,2023-06-15 05:43:00+0000
2529,Jordan Haddad,lead2529@example.com,event,NG,NEW,2023-09-23 21:39:00+0000
2530,Avery Rossi,lead2530@example.com,event,US,CUSTOMER,2023-09-08 11:29:00+0000
2531,Riley Nguyen,lead2531@example.com,referral,SE,MQL,2023-07-12 05:08:00+0000
2532,Avery Rossi,lead2532@example.com,referral,GB,NEW,2023-05-11 17:54:00+0000
2533,Noa Smith,lead2533@example.com,ads,JP,DISQUALIFIED,2023-01-16 12:51:00+0000
2534,Casey Patel,lead2534@example.com,referral,SE,CUSTOMER,2023-07-16 13:01:00+0000
2535,Morgan Haddad,lead2535@example.com,ads,JP,SQL,2023-03-24 01:41:00+0000
2536,Morgan Garcia,lead2536@example.com,ads,BR,NEW,2023-02-16 03:38:00+0000
2537,Quinn Haddad,lead2537@example.com,referral,GB,CUSTOMER,2023-09-11 11:37:00+0000
2538,Sasha Cohen,lead2538@example.com,event,SE,CUSTOMER,2023-04-12 18:05:00+0000
2539,Jordan Larsson,lead2539@example.com,event,US,DISQUALIFIED,2023-02-09 23:44:00+0000
2540,Sasha Silva,lead2540@example.com,webform,JP,SQL,2023-01-31 21:50:00+0000
2541,Harper Smith,lead2541@example.com,event,IN,DISQUALIFIED,2023-02-25 06:35:00+0000
2542,Avery Okafor,lead2542@example.com,event,NG,MQL,2023-01-03 22:36:00+0000
2543,Quinn Rossi,lead2543@example.com,event,NG,CUSTOMER,2023-09-05 18:11:00+0000
2544,Noa Cohen,lead2544@example.com,organic,SE,CUSTOMER,2023-01-26 19:11:00+0000
2545,Sasha Khan,lead2545@example.com,webform,GB,CUSTOMER,2023-05-20 15:42:00+0000
